Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (J/mole-K),Samp HC Err (J/mole-K),Addenda HC (_muJ/K),Addenda HC Err (_muJ/K),Total HC (_muJ/K),Total HC Err (_muJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (J/mole-K/K),Addenda Offset HC (_muJ/K)
41230424.95,,5905,,30.9082,90000.273,0.0000091,31.026562,0.63409495,74.63153,0.4033,283.23397,1.063,831.89107,2.965,370.13406,25.642133,0.82093482,85.87485,366.89998,0.6733,1,,,,0.00003484619,52.403585,962.64754,2.4054077,0
41230605.08,,5905,,30.9084,90000.273,0.0000091,31.024059,0.62468517,74.594309,0.4136,283.19523,1.063,831.57869,3.041,5.7417606,25.486142,0.81628218,85.871037,366.93276,0.6909,1,,,,0.000035046505,51.284266,962.49224,2.404402,0
41231107.41,,5905,,33.1822,90000.273,0.0000091,33.276249,0.63366319,83.518008,0.4888,318.84307,1.17,932.82951,3.594,2.4705788,27.62891,0.89288233,85.776156,378.65608,0.7574,1,,,,0.000036275557,50.972284,1107.3088,2.5098384,0
41231324.98,,5905,,33.1798,90000.273,0.0000092,33.313464,0.67971073,82.97138,0.4383,319.4049,1.172,929.37278,3.222,91.574212,27.08969,0.87615621,85.813008,379.93423,0.6859,1,,,,0.000036838342,55.25782,1109.7869,2.490626,0
41231513.03,,5905,,33.1811,90000.273,0.0000091,33.311371,0.67075669,82.922284,0.4533,319.3727,1.172,928.97965,3.332,4.8399143,26.949623,0.87233106,85.804358,379.98747,0.7097,1,,,,0.000037015165,54.17938,1109.6474,2.4893087,0
41232057.63,,5905,,35.4531,90000.273,0.0000091,35.572299,0.67857023,92.051854,0.5189,357.24606,1.252,1033.9695,3.815,2.8501845,29.070203,0.95166404,85.687178,391.45337,0.7595,1,,,,0.000038205701,53.899247,1265.3885,2.5877398,0
41232258.94,,5905,,35.4513,90000.273,0.000009,35.610584,0.72655095,91.492682,0.4766,357.8525,1.254,1030.4651,3.504,7.2843028,28.489337,0.93289795,85.727929,392.70006,0.7039,1,,,,0.000038829217,58.140405,1268.1137,2.5692553,0
41232455.72,,5905,,35.455,90000.273,0.0000091,35.60915,0.71731977,91.469997,0.4856,357.83486,1.254,1030.2807,3.57,4.9092167,28.436881,0.93224107,85.712822,392.71786,0.7173,1,,,,0.000038896921,56.978674,1268.0115,2.5687218,0
41233013.75,,5905,,37.7255,90000.273,0.0000092,37.857801,0.72394592,101.00412,0.5681,396.80894,1.343,1139.3453,4.176,2.2704447,30.61608,1.0123885,85.613294,403.41291,0.787,1,,,,0.000039967895,56.873762,1433.2131,2.667987,0
41233253.56,,5905,,37.729,90000.273,0.0000091,37.901125,0.77603647,100.29717,0.5046,397.49227,1.344,1134.8315,3.71,126.41158,30.01205,0.99405187,85.639274,404.86278,0.7063,1,,,,0.000040587972,61.23216,1436.4952,2.6462848,0
41233457.73,,5905,,37.7237,90000.273,0.0000091,37.89971,0.76500826,100.24044,0.5302,397.49309,1.344,1134.4153,3.898,3.6669568,29.812993,0.98824317,85.631097,404.92735,0.7424,1,,,,0.000040844816,60.024101,1436.388,2.6448868,0
41234034.13,,5905,,40.0009,90000.273,0.0000091,40.148603,0.76768879,110.16698,0.6063,437.38736,1.43,1247.2849,4.457,1.6882236,32.108121,1.0708989,85.549434,415.03604,0.7989,1,,,,0.000041715776,59.625987,1611.9103,2.7439803,0
41234284.08,,5905,,39.9995,90000.273,0.0000091,40.194693,0.82256144,109.42376,0.542,438.17036,1.431,1242.6041,3.985,74.755252,31.439802,1.0502672,85.574889,416.5004,0.7213,1,,,,0.000042419276,64.216242,1615.6134,2.7223435,0
41234530.22,,5905,,40.0033,90000.273,0.0000091,40.191726,0.81201097,109.40177,0.5506,438.12013,1.431,1242.3922,4.048,20.702823,31.353732,1.0478789,85.56869,416.499,0.7328,1,,,,0.000042529803,62.879603,1615.3748,2.7219974,0
41239763.27,,5905,,1.9496,45000.301,0.0000091,1.9080833,0.045397667,7.9727071,0.0158,0.25178427,0.0005735,58.863504,0.1162,0.89223021,45.366433,0.016435734,90.628576,47.679931,0.03146,1,,,,0.000001430589,82.308641,3.640782,4.1783852,0
41240106.91,,5905,,1.9496,45000.301,0.0000092,1.9106655,0.04817813,7.9948605,0.01533,0.25264107,0.0005725,59.027223,0.1127,1.2390077,45.338476,0.016486133,90.59658,47.700314,0.03046,1,,,,0.0000014359553,90.732866,3.6506427,4.1843329,0
41240451.92,,5905,,1.9498,45000.301,0.0000091,1.9122709,0.048094886,7.9797349,0.01378,0.25320809,0.0005719,58.916593,0.1013,1.353955,44.915266,0.016444715,90.567656,47.770538,0.02746,1,,,,0.000001447223,90.676951,3.6567799,4.1729103,0
41240906.47,,5905,,2.154,45000.301,0.0000091,2.0838954,0.048364666,8.8924428,0.0112,0.32621765,0.00073,65.699416,0.08234,2.522595,44.369901,0.018280223,90.835703,50.212235,0.02106,1,,,,0.0000016286956,89.830532,4.34262,4.2672213,0
41241243.03,,5905,,2.1534,45000.301,0.000009,2.0832554,0.049491238,8.8644964,0.01271,0.32597695,0.0007291,65.493726,0.09341,0.12712056,43.876338,0.018189819,90.796555,50.249511,0.02399,1,,,,0.0000016425589,88.739801,4.3399532,4.2551174,0
41241576.98,,5905,,2.154,45000.301,0.0000091,2.0827891,0.049286888,8.9254933,0.01301,0.32584438,0.0007285,65.942015,0.09568,31.967315,44.898731,0.018329632,90.879679,50.123557,0.02434,1,,,,0.0000016146869,87.752676,4.3380104,4.2853562,0
41242030.97,,5905,,2.359,45000.301,0.0000091,2.2638469,0.05106412,9.7625934,0.01147,0.41938397,0.001004,72.189534,0.08429,2.0321975,44.285723,0.020803558,91.088623,52.8769,0.02068,1,,,,0.0000017877941,89.797462,5.1250029,4.3123912,0
41242367.47,,5905,,2.3566,45000.301,0.0000091,2.2643844,0.052148013,9.7668321,0.01111,0.41977727,0.001004,72.221089,0.08168,0.90474425,44.087926,0.020798659,91.051648,52.881801,0.02004,1,,,,0.0000017973215,88.571446,5.1274365,4.3132395,0
41242704.14,,5905,,2.3587,45000.301,0.0000091,2.2640906,0.052041898,9.7744604,0.01046,0.41965517,0.001004,72.277046,0.07687,0.51810514,44.1571,0.020722837,91.092724,52.861183,0.01884,1,,,,0.0000017950962,88.175853,5.1261065,4.3171683,0
41243154.48,,5905,,2.5645,45000.301,0.0000091,2.449168,0.053594843,10.515885,0.01056,0.53168213,0.001209,77.839686,0.07763,0.82807429,43.320665,0.023442631,91.280946,55.805505,0.01867,1,,,,0.0000019662202,88.314199,5.9984241,4.2936558,0
41243483.16,,5905,,2.5646,45000.301,0.0000091,2.4496809,0.054728936,10.502039,0.009673,0.53221895,0.001211,77.738438,0.07111,0.36015669,43.235662,0.023637384,91.204241,55.84171,0.01713,1,,,,0.000001969154,86.641329,6.0009366,4.2871049,0
41243812.86,,5905,,2.5611,45000.301,0.0000091,2.4496526,0.054747234,10.507327,0.00903,0.53220462,0.001211,77.7773,0.06639,0.75368759,43.298703,0.023534477,91.255501,55.831695,0.01599,1,,,,0.0000019661787,86.471325,6.000798,4.2893132,0
41244255.17,,5905,,2.7656,45000.301,0.0000091,2.636884,0.057173567,11.1185,0.008407,0.66990849,0.00176,82.40807,0.0618,0.35012817,42.374122,0.02703293,91.363126,58.976996,0.01486,1,,,,0.000002125769,86.597406,6.9531574,4.2165298,0
41244577.03,,5905,,2.7668,45000.301,0.0000091,2.6374641,0.057998693,11.136238,0.00887,0.67056009,0.001763,82.539118,0.06521,0.80631706,42.240115,0.02688926,91.377835,58.958635,0.01565,1,,,,0.0000021355669,84.748244,6.956217,4.2223276,0
41244899.58,,5905,,2.7674,45000.301,0.0000091,2.6373232,0.057961779,11.141489,0.009402,0.67045904,0.001762,82.577621,0.06912,0.20411471,42.341266,0.026925427,91.381955,58.94622,0.01657,1,,,,0.0000021313659,84.480229,6.9554736,4.2245443,0
41245335.47,,5905,,2.9709,45000.301,0.0000091,2.8300549,0.061094684,11.662289,0.008542,0.83016803,0.002217,86.566015,0.0628,0.44738683,41.192385,0.030781346,91.421202,62.297966,0.0152,1,,,,0.0000022951005,84.682531,8.0092107,4.1208701,0
41245649.77,,5905,,2.9708,45000.301,0.0000091,2.8305269,0.061810911,11.665836,0.007924,0.83080607,0.002218,86.592733,0.05826,0.2427076,41.103075,0.03077304,91.407565,62.30204,0.0141,1,,,,0.0000023011334,82.384769,8.0118826,4.1214363,0
41245965.03,,5905,,2.9699,45000.301,0.0000091,2.830494,0.061778605,11.668273,0.007895,0.83076282,0.002218,86.610602,0.05804,0.45584755,41.068076,0.030563718,91.461415,62.296978,0.01404,1,,,,0.0000023022361,82.206149,8.0116961,4.1223451,0
41246393.7,,5905,,3.175,45000.301,0.0000091,3.0257932,0.065112989,12.178334,0.008119,1.012865,0.002306,90.542441,0.05969,0.76262189,40.032145,0.034635253,91.481065,65.652325,0.01458,1,,,,0.0000024678711,82.136151,9.1554242,4.0248401,0
41246700.78,,5905,,3.1721,45000.301,0.000009,3.0262569,0.065836431,12.193411,0.009049,1.0136055,0.002305,90.654023,0.06652,0.32354673,39.959408,0.034549918,91.482481,65.635311,0.01623,1,,,,0.0000024753748,80.06429,9.1582307,4.0292056,0
41247006.45,,5905,,3.1723,45000.301,0.0000091,3.0263461,0.06574014,12.179641,0.007734,1.0137458,0.002305,90.552934,0.05685,0.26452645,39.751033,0.034334479,91.503702,65.661973,0.01389,1,,,,0.0000024850047,79.918815,9.1587707,4.0245368,0
41247424.83,,5905,,3.3776,45000.301,0.0000091,3.2254802,0.069017184,12.681795,0.01074,1.2292583,0.00236,94.460052,0.07892,0.27061073,38.626051,0.038624641,91.529891,69.046367,0.01947,1,,,,0.0000026661949,79.502066,10.403722,3.9317541,0
41247721.42,,5905,,3.3767,45000.301,0.0000092,3.2258178,0.069745033,12.665674,0.008767,1.2300133,0.002362,94.342293,0.06445,0.16512193,38.571997,0.038764113,91.500469,69.082879,0.01593,1,,,,0.0000026674312,77.252102,10.4059,3.9263452,0
41248018.11,,5905,,3.377,45000.301,0.0000091,3.2258738,0.069701826,12.674519,0.008199,1.2300812,0.002362,94.407384,0.06028,0.68041561,38.609865,0.03872662,91.512774,69.068004,0.01489,1,,,,0.0000026663063,77.143993,10.406262,3.9290189,0
41248428.02,,5905,,3.581,45000.301,0.0000091,3.4249725,0.073570132,13.093234,0.01017,1.4836497,0.003479,97.739156,0.07473,2.4861956,37.485735,0.043674049,91.526529,72.540633,0.01876,1,,,,0.0000028417829,77.21973,11.730437,3.8228728,0
41248717.09,,5905,,3.5801,45000.301,0.0000091,3.4253812,0.074128316,13.067659,0.00954,1.4845834,0.003485,97.552077,0.07014,0.32405707,37.285797,0.043646961,91.505977,72.59659,0.01766,1,,,,0.0000028521593,74.971471,11.733237,3.8149503,0
41249004.5,,5905,,3.5797,45000.301,0.0000091,3.4252592,0.073843289,13.085169,0.009221,1.4845229,0.003484,97.680738,0.06779,0.28908876,37.224439,0.043390932,91.532866,72.561608,0.01704,1,,,,0.000002859819,74.571594,11.732401,3.8201982,0
41249406.31,,5905,,3.7854,45000.301,0.0000091,3.6265056,0.077516204,13.504703,0.01124,1.7798239,0.005638,101.06026,0.08261,0.30738107,36.096759,0.048778872,91.513548,76.020914,0.02107,1,,,,0.0000030506385,74.448878,13.151543,3.7238885,0
41249685.36,,5905,,3.7854,45000.301,0.0000092,3.6267363,0.078013338,13.501479,0.01117,1.7806985,0.005644,101.03744,0.08211,0.31551016,36.086793,0.048741564,91.524673,76.031799,0.02096,1,,,,0.0000030504258,72.193518,13.153216,3.722763,0
41249965.33,,5905,,3.7867,45000.301,0.0000092,3.6266691,0.07811218,13.50025,0.01371,1.7806591,0.005644,101.02836,0.1008,0.22280911,36.167775,0.049134109,91.471449,76.032699,0.02571,1,,,,0.0000030450402,72.173587,13.152729,3.7224928,0
41250356.78,,5905,,3.9906,45000.301,0.0000091,3.8304101,0.082073049,13.872001,0.01285,2.113299,0.007701,104.09395,0.09444,4.2027976,34.881838,0.054553011,91.45918,79.580222,0.02455,1,,,,0.0000032521192,72.335551,14.672042,3.6215447,0
41250626.94,,5905,,3.9905,45000.301,0.0000091,3.8343993,0.082241975,13.875437,0.01263,2.1206258,0.007737,104.12654,0.09283,2.0160144,34.787754,0.054601717,91.454595,79.656524,0.02415,1,,,,0.0000032620596,69.763675,14.702618,3.6186731,0
41250896.34,,5905,,3.9913,45000.301,0.0000091,3.8345478,0.082290438,13.872352,0.01316,2.1208446,0.007738,104.10407,0.09678,2.0362416,34.713021,0.05435723,91.479375,79.665514,0.02519,1,,,,0.0000032675185,69.575508,14.703757,3.6177283,0
41251277.7,,5905,,4.1936,45000.301,0.0000091,4.0391544,0.086313616,14.213377,0.01471,2.4866036,0.00901,106.97689,0.1082,3.3648997,33.513603,0.060153886,91.417397,83.23973,0.0287,1,,,,0.0000034785154,69.426043,16.314768,3.5188992,0
41251538.92,,5905,,4.1904,45000.301,0.0000091,4.039373,0.086599358,14.196794,0.01508,2.4876589,0.009013,106.85604,0.1108,1.8892112,33.460169,0.060048967,91.433161,83.276635,0.02946,1,,,,0.0000034795371,67.027205,16.316534,3.5146035,0
41251764.91,,5905,,4.1932,45000.301,0.0000091,4.0394619,0.086408664,14.197644,0.01828,2.4877636,0.009013,106.86239,0.1344,0.18090106,33.397693,0.060311752,91.374306,83.276807,0.03572,1,,,,0.000003488412,66.920338,16.317253,3.5147364,0
41252137.84,,5905,,4.3972,45000.301,0.0000091,4.2436045,0.091065744,14.456492,0.01774,2.8823745,0.009263,109.15993,0.1304,4.2979444,32.404274,0.066676357,91.310325,86.960048,0.03553,1,,,,0.0000036732522,66.795387,18.008179,3.406654,0
41252390.27,,5905,,4.3975,45000.301,0.0000091,4.2440147,0.091404189,14.441631,0.01943,2.8838397,0.009263,109.05215,0.1429,0.54039836,32.206281,0.065774627,91.395086,86.998276,0.03899,1,,,,0.0000036888871,64.808547,18.01166,3.4028231,0
41252642.23,,5905,,4.397,45000.301,0.0000091,4.2438333,0.090911784,14.467379,0.01839,2.8833563,0.009263,109.24095,0.1352,1.5908343,32.187955,0.065798756,91.368701,86.942915,0.03681,1,,,,0.0000036984286,64.412563,18.010121,3.4090358,0
41253005.84,,5905,,4.6025,45000.301,0.0000091,4.4461001,0.095756889,14.649834,0.01963,3.3070847,0.009132,111.006,0.1443,13.77821,31.12903,0.072166715,91.301056,90.706987,0.04048,1,,,,0.0000038866233,64.37591,19.767806,3.2949851,0
41253219.27,,5905,,4.5989,45000.301,0.0000091,4.4463309,0.095664639,14.655134,0.02289,3.3083188,0.009132,111.04621,0.1683,0.34702018,30.984171,0.071975205,91.282036,90.700757,0.04718,1,,,,0.0000039069818,62.25806,19.769859,3.2960062,0
41253461.2,,5905,,4.6016,45000.301,0.0000091,4.4461856,0.095594249,14.660289,0.02165,3.3085482,0.009132,111.08433,0.1592,1.6050673,31.133394,0.072116966,91.3065,90.687161,0.0446,1,,,,0.000003888605,61.968342,19.768566,3.2972733,0
41253817.5,,5905,,4.8036,45000.301,0.0000091,4.6479847,0.10059562,14.80057,0.02245,3.7701468,0.009903,112.57721,0.165,10.057662,29.928659,0.078058183,91.268478,94.502694,0.04773,1,,,,0.0000040986364,62.266788,21.603762,3.1842983,0
41254053,,5905,,4.8041,45000.301,0.0000092,4.6476687,0.10008468,14.823842,0.02475,3.7708333,0.009906,112.74898,0.182,8.773961,29.928117,0.078292924,91.227032,94.446791,0.05252,1,,,,0.0000041067561,59.857318,21.600825,3.189522,0
41254288.77,,5905,,4.8061,45000.301,0.0000091,4.6477737,0.10007581,14.83298,0.02479,3.7710688,0.009906,112.8164,0.1822,1.2705766,29.921246,0.078134835,91.239197,94.429522,0.05255,1,,,,0.0000041096496,59.856233,21.6018,3.1914161,0
41254637.88,,5905,,5.0089,45000.301,0.0000091,4.8520677,0.10487954,14.953157,0.02642,4.2811124,0.01223,114.20992,0.1942,3.5948887,28.864003,0.084835574,91.176267,98.315374,0.05784,1,,,,0.000004312728,59.842493,23.542561,3.0818112,0
41254865.95,,5905,,5.0072,45000.301,0.0000091,4.8521778,0.10440599,14.982512,0.02715,4.282459,0.01224,114.42708,0.1996,5.2083518,28.842166,0.084608996,91.179878,98.253347,0.05928,1,,,,0.000004324081,57.728005,23.543629,3.0877911,0
41255092.98,,5905,,5.0066,45000.301,0.0000091,4.8520678,0.10435792,14.96787,0.02744,4.2820804,0.01224,114.31906,0.2017,6.7211255,28.767327,0.084618865,91.161726,98.283148,0.05999,1,,,,0.000004332024,57.684331,23.542562,3.0848436,0
41255433.88,,5905,,5.2141,45000.301,0.0000091,5.0574749,0.10894592,15.08384,0.02908,4.8303475,0.01548,115.71989,0.2138,2.5866364,27.779296,0.090907184,91.148396,102.18062,0.06559,1,,,,0.0000045384884,57.534654,25.578053,2.9824845,0
41255626.06,,5905,,5.2159,45000.301,0.0000091,5.0575012,0.10847323,15.083639,0.03252,4.8316266,0.01549,115.71968,0.2391,0.67254849,27.713903,0.091316109,91.084517,102.18161,0.07333,1,,,,0.0000045521513,55.558592,25.578318,2.9824291,0
41255817.81,,5905,,5.2147,45000.301,0.000009,5.057469,0.10823805,15.107477,0.03215,4.8314892,0.01549,115.89479,0.2364,0.98016684,27.735484,0.091232954,91.086412,102.12718,0.07236,1,,,,0.0000045554528,55.427807,25.577993,2.9871616,0
41256149.94,,5905,,5.4174,45000.301,0.0000091,5.2619649,0.11316742,15.187641,0.03201,5.4053532,0.01886,117.05799,0.2354,17.392042,26.889239,0.098143918,91.038005,106.06935,0.07443,1,,,,0.0000047447852,55.470968,27.688275,2.886306,0
41256336.89,,5905,,5.4137,45000.301,0.0000091,5.2619278,0.11273777,15.19386,0.03468,5.4064724,0.01886,117.10483,0.255,0.86751019,26.723861,0.097977946,90.992277,106.05412,0.08058,1,,,,0.0000047782829,53.778478,27.687884,2.8875083,0
41256521.42,,5905,,5.4161,45000.301,0.0000091,5.2616631,0.11240309,15.205781,0.0348,5.4057823,0.01886,117.19177,0.2558,1.0461029,26.833616,0.098508612,90.971165,106.02107,0.08075,1,,,,0.0000047633252,53.447721,27.685098,2.8899192,0
41256848.06,,5905,,5.6199,45000.301,0.000009,5.4670195,0.11767425,15.277061,0.03439,6.0106212,0.0219,118.32063,0.2528,16.108203,26.067566,0.10531438,90.945084,109.98733,0.08241,1,,,,0.0000049479743,53.667232,29.888302,2.794404,0
41257029.95,,5905,,5.6182,45000.301,0.0000091,5.4674974,0.11724176,15.284288,0.03637,6.0124642,0.0219,118.3756,0.2673,1.2475606,25.867514,0.10451928,90.942342,109.97961,0.08709,1,,,,0.0000049887016,52.135132,29.893528,2.7954815,0
41257210.89,,5905,,5.6216,45000.301,0.0000092,5.4672561,0.11698946,15.285018,0.03672,6.011823,0.0219,118.38033,0.2699,1.4050228,25.970546,0.10488356,90.945844,109.973,0.08792,1,,,,0.0000049689394,51.735028,29.89089,2.7957385,0
41257533.19,,5905,,5.8251,45000.301,0.0000091,5.6727983,0.12193297,15.333556,0.03596,6.6512228,0.0243,119.37656,0.2644,38.568356,25.052959,0.11116698,90.896181,113.98691,0.08898,1,,,,0.0000051925787,51.941092,32.180641,2.7029968,0
41257709.28,,5905,,5.8239,45000.301,0.0000091,5.6733755,0.12109487,15.284467,0.03828,6.6543015,0.02431,119.01875,0.2814,7.2587513,24.784904,0.11091324,90.844987,114.12043,0.09511,1,,,,0.0000052355146,50.105917,32.187189,2.6940693,0
41257906.86,,5905,,5.8212,45000.301,0.0000091,5.6728942,0.12007526,15.268625,0.03859,6.6530344,0.0243,118.90102,0.2837,25.976388,24.580591,0.11046003,90.810838,114.15021,0.09603,1,,,,0.0000052755719,49.569808,32.181729,2.6915053,0
41258218.61,,5905,,6.0281,45000.301,0.0000091,5.8780121,0.12441388,15.339983,0.04012,7.3313066,0.02585,120.10389,0.2949,14.367632,23.91983,0.11714705,90.783834,118.0939,0.1028,1,,,,0.0000054729137,49.161182,34.551026,2.6097229,0
41258411.98,,5905,,6.0301,45000.301,0.0000091,5.8778959,0.12475419,15.362281,0.0417,7.3328216,0.02585,120.26933,0.3065,24.776381,24.164415,0.11875401,90.737875,118.0344,0.1066,1,,,,0.0000054275204,47.839661,34.54966,2.6135681,0
41258581.59,,5905,,6.0285,45000.301,0.000009,5.8782434,0.12552742,15.373458,0.04319,7.3344383,0.02585,120.35312,0.3175,0.97218367,24.215954,0.11890243,90.742177,118.01276,0.1103,1,,,,0.0000054195375,48.32883,34.553745,2.6153151,0
41258890.27,,5905,,6.2321,45000.301,0.0000091,6.0839823,0.13044611,15.392822,0.04222,8.0564728,0.02702,121.2175,0.3104,40.838485,23.33561,0.12521986,90.680709,122.09197,0.1114,1,,,,0.0000056625068,48.431907,37.014841,2.530057,0
41259055.83,,5905,,6.2313,45000.301,0.0000092,6.0841487,0.12940229,15.3692,0.04456,8.0574172,0.02703,121.04479,0.3276,0.95175885,23.118878,0.12451598,90.658119,122.15783,0.1178,1,,,,0.0000057086151,46.67122,37.016866,2.5261052,0
41259242.78,,5905,,6.2323,45000.301,0.0000091,6.0835552,0.12882306,15.399395,0.04407,8.0567676,0.02702,121.26612,0.324,8.5526396,23.277665,0.12486048,90.681126,122.06602,0.1162,1,,,,0.0000056788791,46.237756,37.009644,2.5313151,0
41259546.73,,5905,,6.4362,45000.301,0.0000091,6.2900431,0.13410293,15.403872,0.04314,8.8224179,0.02862,122.06468,0.3171,20.828965,22.457024,0.13214633,90.551975,126.19696,0.1176,1,,,,0.0000059267414,46.555331,39.564642,2.4489294,0
41259706.91,,5905,,6.435,45000.301,0.0000091,6.2899054,0.13295953,15.397004,0.04767,8.8238214,0.02863,122.0156,0.3504,1.7892014,22.269326,0.13117922,90.546672,126.21296,0.13,1,,,,0.000005974559,44.914047,39.56291,2.4478912,0
41259865.7,,5905,,6.4356,45000.301,0.0000091,6.2894571,0.13281612,15.418289,0.04676,8.8227054,0.02862,122.17096,0.3438,2.1430213,22.50793,0.13193174,90.583708,126.14585,0.1273,1,,,,0.0000059167173,44.538652,39.55727,2.45145,0
41260162.91,,5905,,6.6425,45000.301,0.0000092,6.4959018,0.13824985,15.398625,0.04662,9.6317689,0.03145,122.83546,0.3427,26.257132,21.67038,0.13900014,90.456398,130.3419,0.1313,1,,,,0.0000061798647,45.015859,42.196741,2.3705139,0
41260317.98,,5905,,6.6406,45000.301,0.0000091,6.4957016,0.13710882,15.410135,0.05055,9.6336805,0.03146,122.92199,0.3716,1.4751284,21.633768,0.13834539,90.482817,130.30542,0.1422,1,,,,0.0000061931472,43.340761,42.194139,2.3723588,0
41260472.33,,5905,,6.6406,45000.301,0.0000091,6.4958932,0.1370898,15.401719,0.04935,9.6345418,0.03146,122.86098,0.3628,5.312559,21.638827,0.13940157,90.412101,130.333,0.1389,1,,,,0.0000061928022,43.267537,42.196629,2.3709932,0
41260762.17,,5905,,6.8436,45000.301,0.0000091,6.7019641,0.14183393,15.417188,0.0494,10.483766,0.03592,123.82392,0.3632,45.733827,21.018634,0.14588437,90.385999,134.42259,0.1433,1,,,,0.0000064201542,43.277655,44.916322,2.3003984,0
41260913,,5905,,6.8431,45000.301,0.0000091,6.701935,0.14108436,15.410544,0.05201,10.484552,0.03592,123.77587,0.3824,2.5461203,20.838343,0.14518536,90.350737,134.44132,0.1509,1,,,,0.0000064753234,42.037267,44.915933,2.2994171,0
41261062.94,,5905,,6.8452,45000.301,0.0000091,6.7012187,0.14066118,15.453849,0.05091,10.482001,0.03591,124.09167,0.3743,4.7233278,21.035926,0.14570593,90.38459,134.30126,0.1472,1,,,,0.0000064290536,41.676686,44.906333,2.3061251,0
41261348.95,,5905,,7.0489,45000.301,0.0000091,6.9074125,0.14586356,15.427105,0.05103,11.369435,0.04129,124.7825,0.3752,36.645893,20.325901,0.15259293,90.282237,138.51361,0.1524,1,,,,0.0000066894572,42.071851,47.712347,2.2334131,0
41261496.16,,5905,,7.0489,45000.301,0.0000091,6.9071341,0.14502824,15.431383,0.05362,11.369876,0.04129,124.81439,0.3942,8.8128093,20.321852,0.152751,90.267117,138.49523,0.16,1,,,,0.0000066934791,40.651803,47.708501,2.2341223,0
